,price,area,Hướng,Phòng ăn,Đường trước nhà,Nhà bếp,Loại BDS,Pháp lý,Sân thượng,Số lầu,Chổ để xe hơi,Số phòng ngủ,Chính chủ,city,district,ward,street
10435,64000,60.0,None,0,2.5,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,5,0,6,0, Hà Nội, Quận Hoàng Mai, Phường Giáp Bát, Phố Kim Đồng
10436,52000,47.0,None,0,3.0,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,4,0,5,0, Hà Nội, Quận Hai Bà Trưng, Phường Đống Mác, Đường Trần Khát Chân
10437,52000,47.0,None,0,3.0,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,4,0,5,0, Hà Nội, Quận Hai Bà Trưng, Phường Thanh Nhàn, Phố Yên Lạc
10438,37500,45.0,None,0,3.0,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,4,0,4,0, Hà Nội, Quận Hoàng Mai, Phường Lĩnh Nam, Đường Lĩnh Nam
10439,78000,65.0,None,0,2.5,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,5,0,6,0, Hà Nội, Quận Hai Bà Trưng, Phường Đồng Tâm, Phố Đại La
10440,54000,60.0,None,0,3.0,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,5,0,6,0, Hà Nội, Quận Hoàng Mai, Phường Giáp Bát, Đường Giáp Bát
10441,102000,70.0,None,0,3.0,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,5,0,6,0, Hà Nội, Quận Hoàng Mai, Phường Giáp Bát, Phố Kim Đồng
10442,58000,46.0,None,0,3.0,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,5,0,6,0, Hà Nội, Quận Hoàng Mai, Phường Tân Mai, Đường Nguyễn Chính
10443,37500,45.0,None,0,2.5,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,4,0,5,0, Hà Nội, Quận Hoàng Mai, Phường Lĩnh Nam, Đường Lĩnh Nam
10444,37500,45.0,None,0,2.5,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,4,0,5,0, Hà Nội, Quận Hoàng Mai, Phường Vĩnh Hưng, Đường Đông Thiên
10445,37500,45.0,None,0,2.5,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,4,0,5,0, Hà Nội, Quận Hoàng Mai, Phường Vĩnh Hưng, Đường Vĩnh Hưng
10446,35500,33.0,None,0,3.0,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,6,0,4,0, Hà Nội, Quận Hoàng Mai, Phường Vĩnh Hưng, Đường Lĩnh Nam
10447,39000,36.0,None,0,2.5,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,4,0,5,0, Hà Nội, Quận Hoàng Mai, Phường Vĩnh Hưng, Đường Vĩnh Hưng
10448,39000,36.0,None,0,2.5,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,6,0,5,0, Hà Nội, Quận Hoàng Mai, Phường Vĩnh Hưng, Đường Lĩnh Nam
10449,42000,32.0,None,0,2.5,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,5,0,4,0, Hà Nội, Quận Hai Bà Trưng, Phường Vĩnh Tuy, Đường Minh Khai
10450,38000,40.0,None,0,2.5,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,5,0,4,0, Hà Nội, Quận Hoàng Mai, Phường Vĩnh Hưng, Đường Vĩnh Hưng
10451,37500,48.0,None,0,4.0,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,5,0,6,0, Hà Nội, Quận Hoàng Mai, Phường Vĩnh Hưng, Đường Lĩnh Nam
10452,400000,35.0,None,0,3.0,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,5,0,4,0, Hà Nội, Quận Hoàng Mai, Phường Vĩnh Hưng, Đường Vĩnh Hưng
10453,40000,35.0,None,0,2.5,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,5,0,3,0, Hà Nội, Quận Hoàng Mai, Phường Vĩnh Hưng, Đường Lĩnh Nam
10454,46000,48.0,None,0,3.0,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,5,0,6,0, Hà Nội, Quận Hoàng Mai, Phường Vĩnh Hưng, Đường Lĩnh Nam
10455,128000,50.0,None,1,1.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,5,1,5,0, Hà Nội, Quận Cầu Giấy, Phường Dịch Vọng Hậu, Phố Trần Quốc Hoàn
10456,55000,46.0,None,1,3.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,4,1,4,0, Hà Nội, Quận Cầu Giấy, Phường Nghĩa Đô, Đường Lạc Long Quân
10457,69500,62.0,None,1,3.5,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,5,1,4,0, Hà Nội, Quận Cầu Giấy, Phường Quan Hoa, Phố Quan Hoa
10458,233000,157.0,None,1,3.5,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,7,1,13,0, Hà Nội, Quận Cầu Giấy, Phường Quan Hoa, Đường Yên Hòa
10459,107000,65.0,None,1,3.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,7,1,12,0, Hà Nội, Quận Nam Từ Liêm, Phường Mỹ Đình 1, Đường Mỹ Đình
10460,135000,80.0,None,1,2.5,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,7,1,13,0, Hà Nội, Quận Cầu Giấy, Phường Mai Dịch, Đường Cầu vượt Mai Dịch
10461,39000,42.0,None,1,3.5,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,None,1,None,0, Hà Nội, Quận Nam Từ Liêm, Phường Cầu Diễn, Đường Cầu Diễn
10462,145000,80.0,None,1,4.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,7,1,15,0, Hà Nội, Quận Cầu Giấy, Phường Dịch Vọng, Đường Nguyễn Văn Huyên
10463,76000,48.0,None,0,12.0,0,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,0,4,0,4,0, Hà Nội, Quận Đống Đa, Phường Nam Đồng, Đường Ô Chợ Dừa
10464,21500,36.0,None,1,3.9,1,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,1,4,1,4,0, Hà Nội, Huyện Hoài Đức, Xã Đông La, Đường La Tinh
10465,19800,31.0,None,1,5.0,1,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,1,4,1,3,0, Hà Nội, Huyện Hoài Đức, Xã Đông La, Đường La Tinh
10466,140000,60.0,None,1,12.0,1,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,1,5,1,5,0, Hà Nội, Quận Cầu Giấy, Phường Nghĩa Đô, Đường Võ Chí Công
10467,250000,100.0,None,1,6.0,1,"Nhà hàng, khách sạn",Sổ hồng/ Sổ đỏ,1,9,1,16,0, Hà Nội, Quận Hoàn Kiếm, Phường Hàng Bài, Đường Trần Hưng Đạo
10468,158000,62.0,None,1,7.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,6,1,6,0, Hà Nội, Quận Ba Đình, Phường Liễu Giai, Ba Đình Phố Văn Cao
10469,132000,50.0,None,1,6.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,6,1,5,0, Hà Nội, Quận Đống Đa, Phường Láng Hạ, Nguyên Hồng Phố Nguyên Hồng
10470,158500,69.0,None,1,16.0,1,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,1,2,1,2,0, Hà Nội, Quận Đống Đa, Phường Ô Chợ Dừa, Phố Tây Sơn
10471,101000,54.0,None,1,3.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,8,1,12,0, Hà Nội, Quận Đống Đa, Phường Khâm Thiên, Phố Tôn Đức Thắng
10472,100000,50.0,None,0,6.0,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,4,0,4,0, Hà Nội, Quận Hai Bà Trưng, Phường Thanh Lương, Đường Minh Khai
10473,1800000,290.0,None,1,15.0,1,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,1,9,1,10,0, Hà Nội, Quận Cầu Giấy, Phường Nghĩa Đô, Đường Hoàng Quốc Việt
10474,280000,50.0,None,1,10.0,1,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,1,5,1,4,0, Hà Nội, Quận Tây Hồ, Phường Bưởi, Đường Lạc Long Quân
10475,1600000,500.0,None,0,23.0,0,"Đất thổ cư, đất ở",Sổ hồng/ Sổ đỏ,0,None,0,None,0, Hà Nội, Quận Tây Hồ, Phường Xuân La, Đường Lạc Long Quân
10476,4200000,1.951,None,0,38.0,0,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,0,10,0,10,0, Hà Nội, Quận Tây Hồ, Phường Bưởi, Đường Võ Chí Công
10477,4150000,670.0,None,0,20.0,0,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,0,2,0,2,0, Hà Nội, Quận Hai Bà Trưng, Phường Phố Huế, Phố Huế
10478,950000,300.0,None,0,50.0,0,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,0,5,0,6,0, Hà Nội, Quận Cầu Giấy, Phường Trung Hòa, Đường Trần Duy Hưng
10479,790000,230.0,None,0,18.0,0,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,0,3,0,6,0, Hà Nội, Quận Ba Đình, Phường Nguyễn Trung Trực, Phố Nguyễn Thái Học
10480,30000,30.0,None,0,3.0,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,6,0,4,0, Hà Nội, Quận Cầu Giấy, Phường Trung Hòa, Đường Trần Duy Hưng
10481,1800000,355.0,None,0,50.0,0,"Nhà hàng, khách sạn",Sổ hồng/ Sổ đỏ,0,10,0,83,0, Hà Nội, Quận Ba Đình, Phường Vĩnh Phúc, Đường Đào Tấn
10482,1050000,412.0,None,0,35.0,0,"Đất thổ cư, đất ở",Sổ hồng/ Sổ đỏ,0,None,0,None,0, Hà Nội, Quận Tây Hồ, Phường Xuân La, Đường Lạc Long Quân
10483,1900000,385.0,None,0,15.0,0,"Biệt thự, nhà liền kề",Sổ hồng/ Sổ đỏ,0,3,0,4,0, Hà Nội, Quận Hoàn Kiếm, Phường Lý Thái Tổ, Phố Phạm Ngũ Lão
10484,1460000,350.0,None,0,50.0,0,"Nhà hàng, khách sạn",Sổ hồng/ Sổ đỏ,0,11,0,60,0, Hà Nội, Quận Nam Từ Liêm, Phường Cầu Diễn, Đường Cầu Diễn
10485,7000000,2.865,None,0,30.0,0,"Đất thổ cư, đất ở",Sổ hồng/ Sổ đỏ,0,None,0,None,0, Hà Nội, Quận Tây Hồ, Phường Xuân La, Đường Nguyễn Văn Huyên
10486,1450000,616.0,None,0,10.0,0,"Đất thổ cư, đất ở",Sổ hồng/ Sổ đỏ,0,None,0,None,0, Hà Nội, Quận Cầu Giấy, Phường Dịch Vọng Hậu, Đường Trương Công Giai
10487,635000,180.0,None,0,15.0,0,"Nhà hàng, khách sạn",Sổ hồng/ Sổ đỏ,0,8,1,32,0, Hà Nội, Quận Thanh Xuân, Phường Nhân Chính, Đường Lê Văn Lương
10488,1100000,433.0,None,0,60.0,0,Văn phòng,Sổ hồng/ Sổ đỏ,0,8,1,7,0, Hà Nội, Quận Tây Hồ, Phường Bưởi, Đường Võ Chí Công
10489,1300000,347.0,None,0,20.0,0,"Đất thổ cư, đất ở",Sổ hồng/ Sổ đỏ,0,None,0,None,0, Hà Nội, Quận Cầu Giấy, Phường Dịch Vọng, Phố Khúc Thừa Dụ
10490,3750000,400.0,None,0,25.0,0,"Nhà hàng, khách sạn",Sổ hồng/ Sổ đỏ,0,12,0,119,0, Hà Nội, Quận Hoàn Kiếm, Phường Hàng Bạc, Phố Gia Ngư
10491,1850000,5.2,None,0,20.0,0,Các loại khác,Sổ hồng/ Sổ đỏ,0,7,0,50,0, Hà Nội, Quận Long Biên, Phường Phúc Đồng, Đường Chu Huy Mân
10492,2000000,488.0,None,0,50.0,0,Văn phòng,Sổ hồng/ Sổ đỏ,0,9,0,2,0, Hà Nội, Quận Cầu Giấy, Phường Nghĩa Tân, Đường Hoàng Quốc Việt
10493,4950000,2.65,None,0,20.0,0,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,0,4,1,24,0, Hà Nội, Quận Thanh Xuân, Phường Nhân Chính, Đường Nguyễn Tuân
10494,700000,210.0,None,0,50.0,0,"Shop, kiot, quán",Sổ hồng/ Sổ đỏ,0,7,0,1,0, Hà Nội, Quận Cầu Giấy, Phường Nghĩa Tân, Đường Hoàng Quốc Việt
10495,159000,58.0,None,1,6.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,6,1,7,0, Hà Nội, Quận Cầu Giấy, Phường Mai Dịch, Đường Dương Khuê
10496,69000,36.0,None,0,8.0,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,4,0,3,0, Hà Nội, Quận Hai Bà Trưng, Phường Thanh Lương, Phố Lạc Trung
10497,85000,55.0,None,0,3.0,0,"Phòng trọ, nhà trọ",Sổ hồng/ Sổ đỏ,0,6,0,10,0, Hà Nội, Quận Hai Bà Trưng, Phường Đồng Tâm, Phố Lê Thanh Nghị
10498,47000,40.0,None,0,3.0,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,5,0,3,0, Hà Nội, Quận Thanh Xuân, Phường Thượng Đình, Đường Nguyễn Trãi
10499,38000,50.0,Đông Nam,0,6.0,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,4,0,4,0, Hà Nội, Quận Hoàng Mai, Phường Tân Mai, Phố Tân Mai
10500,58000,40.0,None,0,6.0,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,5,0,3,0, Hà Nội, Quận Hoàng Mai, Phường Tân Mai, Phố Tân Mai
10501,120000,65.0,None,0,6.0,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,6,0,4,0, Hà Nội, Quận Hai Bà Trưng, Phường Thanh Lương, Phố Kim Ngưu
10502,62000,40.0,None,1,2.5,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,4,1,4,0, Hà Nội, Quận Cầu Giấy, Phường Yên Hòa, Đường Yên Hòa
10503,60000,56.0,Tây Nam,0,7.0,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,6,0,5,0, Hà Nội, Quận Đống Đa, Phường Quang Trung, Phố Chùa Bộc
10504,52000,42.0,None,1,2.5,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,4,1,4,0, Hà Nội, Quận Đống Đa, Phường Cát Linh, Phố Cát Linh
10505,220000,42.0,None,1,30.0,1,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,1,4,1,6,0, Hà Nội, Quận Đống Đa, Phường Ô Chợ Dừa, Phố Hoàng Cầu
10506,216000,81.0,None,1,20.0,1,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,1,5,1,6,0, Hà Nội, Quận Đống Đa, Phường Ô Chợ Dừa, Phố Nguyễn Lương Bằng
10507,195000,120.0,None,1,8.0,1,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,1,7,1,27,0, Hà Nội, Quận Đống Đa, Phường Láng Hạ, Đường Yên Lãng
10508,126000,76.0,None,1,3.0,1,"Phòng trọ, nhà trọ",Sổ hồng/ Sổ đỏ,1,7,0,17,0, Hà Nội, Quận Đống Đa, Phường Ngã Tư Sở, Đường Trường Chinh
10509,110000,47.0,None,1,8.0,1,"Đất thổ cư, đất ở",Sổ hồng/ Sổ đỏ,1,None,1,None,0, Hà Nội, Quận Đống Đa, Phường Trung Liệt, Phố Đặng Tiến Đông
10510,60500,50.0,None,1,3.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,5,0,8,0, Hà Nội, Quận Đống Đa, Phường Kim Liên, Phố Kim Hoa
10511,165000,65.0,None,1,6.0,1,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,1,7,1,10,0, Hà Nội, Quận Đống Đa, Phường Ô Chợ Dừa, Phố Hoàng Cầu
10512,163000,63.0,None,1,40.0,1,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,1,7,1,12,0, Hà Nội, Quận Đống Đa, Phường Ô Chợ Dừa, Đường La Thành
10513,160000,75.0,None,1,6.0,1,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,1,7,1,12,0, Hà Nội, Quận Đống Đa, Phường Ô Chợ Dừa, Phố Nguyễn Lương Bằng
10514,48000,45.0,None,1,7.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,4,1,4,0, Hà Nội, Quận Đống Đa, Phường Ô Chợ Dừa, Phố Hoàng Cầu
10515,269000,74.0,None,0,8.0,0,Nhà mặt tiền,None,0,None,0,None,0, Hà Nội, Quận Đống Đa, Phường Láng Hạ, Phố Nguyên Hồng
10516,125000,59.0,None,0,4.0,0,Nhà trong hẻm,None,0,5,0,6,0, Hà Nội, Quận Đống Đa, Phường Láng Hạ, Đường Láng Hạ
10517,114000,60.0,None,0,4.0,0,Nhà mặt tiền,None,0,None,0,None,0, Hà Nội, Quận Đống Đa, Phường Ô Chợ Dừa, Phố Hào Nam
10518,116000,44.0,None,0,12.0,0,Nhà mặt tiền,None,0,None,0,None,0, Hà Nội, Quận Đống Đa, Phường Trung Liệt, Phố Đặng Tiến Đông
10519,125000,57.0,None,0,12.0,0,Nhà mặt tiền,None,0,None,0,None,0, Hà Nội, Quận Đống Đa, Phường Trung Liệt, Phố Đặng Tiến Đông
10520,485000,120.0,None,0,12.0,0,Nhà mặt tiền,None,0,None,0,None,0, Hà Nội, Quận Cầu Giấy, Phường Dịch Vọng Hậu, Phố Duy Tân
10521,355000,100.0,None,0,12.0,0,Nhà mặt tiền,None,0,None,0,None,0, Hà Nội, Quận Thanh Xuân, Phường Khương Mai, Phố Nguyễn Ngọc Nại
10522,370000,83.0,None,0,20.0,0,Nhà mặt tiền,None,0,None,0,None,0, Hà Nội, Quận Đống Đa, Phường Láng Hạ, Phố Huỳnh Thúc Kháng
10523,490000,150.0,None,0,6.0,0,Nhà mặt tiền,None,0,None,0,None,0, Hà Nội, Quận Đống Đa, Phường Ô Chợ Dừa, Phố Hoàng Cầu
10524,330000,109.0,None,0,5.0,0,Nhà mặt tiền,None,0,9,0,27,0, Hà Nội, Quận Đống Đa, Phường Ô Chợ Dừa, Phố Hoàng Cầu
10525,75000,47.0,None,0,8.0,0,Nhà mặt tiền,None,0,None,0,None,0, Hà Nội, Quận Thanh Xuân, Phường Khương Trung, Đường Khương Trung
10526,131000,62.0,None,0,12.0,0,Nhà mặt tiền,None,0,None,0,None,0, Hà Nội, Quận Thanh Xuân, Phường Phương Liệt, Đường Nguyễn Lân
10527,138000,55.0,None,0,6.0,0,Nhà mặt tiền,None,0,None,0,None,0, Hà Nội, Quận Đống Đa, Phường Láng Hạ, Phố Hoàng Ngọc Phách
10528,145000,50.0,None,0,8.0,0,Nhà trong hẻm,None,0,None,0,None,0, Hà Nội, Quận Đống Đa, Phường Ô Chợ Dừa, Phố Hoàng Cầu
10529,115000,50.0,None,0,6.0,0,Nhà mặt tiền,None,0,None,0,None,0, Hà Nội, Quận Đống Đa, Phường Trung Liệt, Phố Tây Sơn
10530,187000,171.0,None,0,3.0,0,"Đất thổ cư, đất ở",None,0,None,0,None,0, Hà Nội, Quận Đống Đa, Phường Trung Phụng, Phố Trung Phụng
10531,94000,101.0,None,0,3.0,0,"Đất thổ cư, đất ở",None,0,None,0,None,0, Hà Nội, Quận Đống Đa, Phường Quang Trung, Phố Nguyễn Lương Bằng
10532,86000,93.0,None,0,2.0,0,"Đất thổ cư, đất ở",None,0,None,0,None,0, Hà Nội, Quận Thanh Xuân, Phường Nhân Chính, Phố Quan Nhân
10533,78000,78.0,None,0,3.0,0,"Đất thổ cư, đất ở",None,0,None,0,None,0, Hà Nội, Quận Thanh Xuân, Phường Khương Trung, Phố Tô Vĩnh Diện
10534,220000,68.0,None,0,8.0,0,Nhà mặt tiền,None,0,None,0,None,0, Hà Nội, Quận Đống Đa, Phường Ô Chợ Dừa, Phố Hoàng Cầu
10535,153000,80.0,None,1,8.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,3,1,3,0, Hà Nội, Quận Đống Đa, Phường Phương Liên, Đường Hồ Ba Mẫu
10536,112000,50.0,None,1,6.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,5,1,6,0, Hà Nội, Quận Đống Đa, Phường Phương Liên, Phố Phạm Ngọc Thạch
10537,88000,64.0,None,1,6.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,4,1,4,0, Hà Nội, Quận Hai Bà Trưng, Phường Bạch Mai, Phố Bạch Mai
10538,115000,54.0,None,1,6.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,2,1,2,0, Hà Nội, Quận Hai Bà Trưng, Phường Bách Khoa, Phố Lê Thanh Nghị
10539,69500,50.0,None,1,4.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,5,1,5,0, Hà Nội, Quận Đống Đa, Phường Phương Liên, Đường Lê Duẩn
10540,69000,23.0,None,1,10.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,4,1,2,0, Hà Nội, Quận Hai Bà Trưng, Phường Đồng Tâm, Phố Vọng
10541,63500,61.0,None,1,3.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,5,1,7,0, Hà Nội, Quận Đống Đa, Phường Thịnh Quang, Đường Yên Lãng
10542,58000,42.0,None,1,4.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,4,1,4,0, Hà Nội, Quận Đống Đa, Phường Ô Chợ Dừa, Phố Giảng Võ
10543,115000,46.0,None,1,12.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,3,1,2,0, Hà Nội, Quận Hai Bà Trưng, Phường Đồng Tâm, Phố Vọng
10544,108000,55.0,None,1,5.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,6,1,3,0, Hà Nội, Quận Đống Đa, Phường Kim Liên, Phố Phạm Ngọc Thạch
10545,61500,47.0,None,1,6.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,5,1,4,0, Hà Nội, Quận Đống Đa, Phường Nam Đồng, Phố Nguyễn Lương Bằng
10546,55000,60.0,None,1,3.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,4,1,3,0, Hà Nội, Quận Hai Bà Trưng, Phường Bạch Mai, Phố Bạch Mai
10547,103000,48.0,None,1,7.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,5,1,3,0, Hà Nội, Quận Đống Đa, Phường Ô Chợ Dừa, Phố Đông Các
10548,62000,55.0,None,1,3.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,4,1,2,0, Hà Nội, Quận Hai Bà Trưng, Phường Đống Mác, Đường Trần Khát Chân
10549,68000,65.0,None,1,3.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,3,1,3,0, Hà Nội, Quận Đống Đa, Phường Phương Liên, Phố Phạm Ngọc Thạch
10550,55000,40.0,None,1,3.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,4,1,4,0, Hà Nội, Quận Hai Bà Trưng, Phường Bách Khoa, Phố Tạ Quang Bửu
10551,115000,46.0,None,1,12.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,3,1,2,0, Hà Nội, Quận Đống Đa, Phường Ô Chợ Dừa, Phố Hào Nam
10552,69000,37.0,None,1,5.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,4,1,2,0, Hà Nội, Quận Đống Đa, Phường Ô Chợ Dừa, Hào Nam Đống Đa Phố Hào Nam
10553,56000,48.0,None,1,3.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,5,1,6,0, Hà Nội, Quận Hai Bà Trưng, Phường Cầu Dền, Phố Bạch Mai
10554,65000,25.0,None,1,20.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,5,1,3,0, Hà Nội, Quận Hai Bà Trưng, Phường Bách Khoa, Phố Trần Đại Nghĩa
10555,85000,90.0,None,1,3.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,4,1,4,0, Hà Nội, Quận Thanh Xuân, Phường Khương Đình, Phố Khương Hạ
10556,37000,55.0,None,1,6.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,5,1,4,0, Hà Nội, Quận Thanh Xuân, Phường Kim Giang, Đường Kim Giang
10557,230000,120.0,None,1,13.0,1,"Biệt thự, nhà liền kề",Sổ hồng/ Sổ đỏ,1,4,1,4,0, Hà Nội, Quận Tây Hồ, Phường Phú Thượng, Đường Phú Thượng
10558,145000,50.0,None,1,5.0,1,Nhà trong hẻm,None,1,8,1,6,0, Hà Nội, Quận Cầu Giấy, Phường Quan Hoa, Đường Cầu Giấy
10559,210000,65.0,None,1,9.0,1,Nhà trong hẻm,None,1,6,1,8,0, Hà Nội, Quận Cầu Giấy, Phường Trung Hòa, Đường Nguyễn Thị Định
10560,210000,45.0,None,1,13.0,1,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,1,6,1,5,0, Hà Nội, Quận Cầu Giấy, Phường Yên Hòa, Đường Mạc Thái Tổ
10561,165000,80.0,None,1,7.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,8,1,25,0, Hà Nội, Quận Thanh Xuân, Phường Khương Mai, Phố Lê Trọng Tấn
10562,110000,70.0,None,1,7.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,5,1,4,0, Hà Nội, Quận Thanh Xuân, Phường Khương Trung, Phố Tô Vĩnh Diện
10563,110000,70.0,None,1,7.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,4,1,4,0, Hà Nội, Quận Thanh Xuân, Phường Khương Trung, Phố Vương Thừa Vũ
10564,190000,65.0,None,1,7.0,1,"Biệt thự, nhà liền kề",Sổ hồng/ Sổ đỏ,1,6,1,4,0, Hà Nội, Quận Đống Đa, Phường Ô Chợ Dừa, Phố Hoàng Cầu
10565,190000,65.0,None,1,7.0,1,"Biệt thự, nhà liền kề",Sổ hồng/ Sổ đỏ,1,6,1,4,0, Hà Nội, Quận Đống Đa, Phường Ô Chợ Dừa, Phố Trần Quang Diệu
10566,99000,40.0,None,1,4.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,4,1,4,0, Hà Nội, Quận Thanh Xuân, Phường Thanh Xuân Trung, Đường Nguyễn Xiển
10567,48500,45.0,None,0,3.0,0,Nhà trong hẻm,None,0,5,0,6,0, Hà Nội, Quận Hai Bà Trưng, Phường Minh Khai, Đường Minh Khai
10568,35000,32.0,None,0,4.0,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,5,0,3,0, Hà Nội, Quận Thanh Xuân, Phường Thanh Xuân Trung, Phố Nguyễn Huy Tưởng
10569,10500,32.0,Đông Bắc,0,2.6,0,"Đất thổ cư, đất ở",Sổ hồng/ Sổ đỏ,0,None,0,None,0, Hà Nội, Quận Long Biên, Phường Ngọc Thụy, Đường Bắc Cầu
10570,31000,36.0,None,0,2.7,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,5,0,3,0, Hà Nội, Quận Long Biên, Phường Ngọc Thụy, Đường Ngọc Thụy
10571,32500,33.0,None,0,2.6,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,5,0,3,0, Hà Nội, Quận Long Biên, Phường Ngọc Thụy, Đường Ngọc Thụy
