price,address,Diện tích,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Ngày đăng,Loại tin,id,Số toilet,Hướng
4 tỷ VNĐ,Đường Phú Đô phường Mỹ Đình 1, 40m2,5.0,4.0,5.0,6.0,09/09/2022,Tin thường,batdongsan_so_com_vn_1670496543.7945137,,
"5,1 tỷ VNĐ",Đường Thạch Bàn phường Thạch Bàn, 40m2,,1.0,5.0,,09/09/2022,Tin thường,batdongsan_so_com_vn_1670496553.228131,,
7 tỷ VNĐ,Cự Lộc, 50m2,,,5.0,,09/09/2022,Tin thường,batdongsan_so_com_vn_1670496554.1387784,,
"4,8 tỷ VNĐ",Đường Đại Từ phường Đại Kim, 40m2,5.0,3.0,5.0,4.0,09/09/2022,Tin thường,batdongsan_so_com_vn_1670496555.3887389,4.0,
"9,6 tỷ VNĐ",mỗ lao, 56m2,5.0,,5.0,6.0,09/09/2022,Tin thường,batdongsan_so_com_vn_1670496559.1591918,4.0,
"6,5 tỷ VNĐ",Đường Hoàng Ngân phường Nhân Chính, 40m2,5.0,6.0,5.0,6.0,09/09/2022,Tin thường,batdongsan_so_com_vn_1670496560.4044333,5.0,
"5,35 tỷ VNĐ","Đường Thạch Bàn, Phường Thạch Bàn, Quận Long Biên, Hà Nội", 48m2,4.0,,5.0,3.0,09/09/2022,Tin thường,batdongsan_so_com_vn_1670496561.3924112,,
3 tỷ VNĐ,Đường Đỗ Đức Dục phường Phương Canh, 30m2,4.0,3.0,5.0,4.0,09/09/2022,Tin thường,batdongsan_so_com_vn_1670496562.4216526,,
"5,6 tỷ VNĐ",Nguyễn Lương bằng, 49m2,5.0,,5.0,5.0,09/09/2022,Tin thường,batdongsan_so_com_vn_1670496563.760558,5.0,
135 tỷ VNĐ,QUANCAUGIAY, 416m2,,,,,09/01/2021,Tin thường,batdongsan_so_com_vn_1670496564.8656192,,
138 tỷ VNĐ,QUANCAUGIAY, 250m2,,,,,09/01/2021,Tin thường,batdongsan_so_com_vn_1670496565.8846455,,
40 tỷ VNĐ,QUANTHANHXUAN, 100m2,,,,,09/01/2021,Tin thường,batdongsan_so_com_vn_1670496566.9667578,,
61 tỷ VNĐ,QUANCAUGIAY, 150m2,,,,,09/01/2021,Tin thường,batdongsan_so_com_vn_1670496587.344007,,
210 tỷ VNĐ,QUANCAUGIAY, 540m2,,,,,09/01/2021,Tin thường,batdongsan_so_com_vn_1670496588.4159503,,
35 tỷ VNĐ,quan thanh xuan, 115m2,,,,,26/05/2021,Tin thường,batdongsan_so_com_vn_1670496589.4265366,,
250 tỷ VNĐ,quan cau giay, 548m2,,,,,26/05/2021,Tin thường,batdongsan_so_com_vn_1670496590.442757,,
36 tỷ VNĐ,quan cau giay, 100m2,,,,,26/05/2021,Tin thường,batdongsan_so_com_vn_1670496596.351496,,
34 tỷ VNĐ,quan nam tu niem, 127m2,,,,,26/05/2021,Tin thường,batdongsan_so_com_vn_1670496597.6479754,,
18 tỷ VNĐ,Nguyễn Khang Cầu Giấy, 54m2,6.0,,7.0,6.0,09/09/2022,Tin thường,batdongsan_so_com_vn_1670496598.5956414,7.0,
200 tỷ VNĐ,QUANCAUGIAY, 610m2,,,,,09/01/2021,Tin thường,batdongsan_so_com_vn_1670496599.654005,,
60 tỷ VNĐ,QUANCAUGIAY, 143m2,,,,,09/01/2021,Tin thường,batdongsan_so_com_vn_1670496600.5941277,,
43 tỷ VNĐ,QUANCAUGIAY, 100m2,,,,,09/01/2021,Tin thường,batdongsan_so_com_vn_1670496601.5397804,,
210 tỷ VNĐ,QUANNAMTUNIEM, 390m2,,,,,09/01/2021,Tin thường,batdongsan_so_com_vn_1670496602.7035074,,
128 tỷ VNĐ,QUANCAUGIAY, 238m2,,,,,09/01/2021,Tin thường,batdongsan_so_com_vn_1670496603.799573,,
46 tỷ VNĐ,quan thanh xuan, 100m2,,,,,26/05/2021,Tin thường,batdongsan_so_com_vn_1670496604.843458,,
"16,96 tỷ VNĐ",54 Nguyễn Thị ĐỊnh, 39m2,4.0,,6.0,4.0,09/09/2022,Tin thường,batdongsan_so_com_vn_1670496605.9516666,5.0,
"3,4 tỷ VNĐ","hoàng mai, hà nội", 50m2,,,,,09/09/2022,Tin thường,batdongsan_so_com_vn_1670496606.7727132,,
"1,55 tỷ VNĐ",Đường Tỉnh Lộ 131 phường Mai Đình, 120m2,5.0,,,,09/09/2022,Tin thường,batdongsan_so_com_vn_1670496607.8595762,,
50 tỷ VNĐ,quan thanh xuan, 115m2,,,,,07/11/2021,Tin thường,batdongsan_so_com_vn_1670496608.8067431,,
"46,5 tỷ VNĐ",quan cau giay, 158m2,,,,,07/11/2021,Tin thường,batdongsan_so_com_vn_1670496609.741471,,
75 tỷ VNĐ,quancau giay, 185m2,,,,,07/11/2021,Tin thường,batdongsan_so_com_vn_1670496610.5444567,,
200 tỷ VNĐ,quan hai ba trung, 230m2,,,,,07/11/2021,Tin thường,batdongsan_so_com_vn_1670496611.6012151,,
51 tỷ VNĐ,quan cau giay, 165m2,,,,,07/11/2021,Tin thường,batdongsan_so_com_vn_1670496632.7933643,,
43 tỷ VNĐ,quan thanh xuan, 115m2,,,,,07/11/2021,Tin thường,batdongsan_so_com_vn_1670496633.775276,,
210 tỷ VNĐ,quan dong da, 330m2,,,,,07/11/2021,Tin thường,batdongsan_so_com_vn_1670496634.7029908,,
95 tỷ VNĐ,quan dong da, 205m2,,,,,07/11/2021,Tin thường,batdongsan_so_com_vn_1670496635.5613196,,
260 tỷ VNĐ,quan cau giay, 550m2,,,,,07/11/2021,Tin thường,batdongsan_so_com_vn_1670496636.5433123,,
"2,38 tỷ VNĐ","Đường Phúc Lợi, Phường Phúc Lợi, Quận Long Biên, Hà Nội", 42m2,,,3.0,2.0,09/09/2022,Tin thường,batdongsan_so_com_vn_1670496637.4301965,,
"7,1 tỷ VNĐ","Trâu QUỳ, Gia Lâm, Hà Nội", 97m2,,,,,09/09/2022,Tin thường,batdongsan_so_com_vn_1670496638.4459472,,
"16,5 triệu /tháng","Chính chủ cho thuê nhà ngõ 1150 đường Láng, Đống Đa; 16,5tr; 0913367270", 240m2,,,,,09/09/2022,Tin thường,batdongsan_so_com_vn_1670496639.2572532,,
3 tỷ VNĐ,Đường Trần Hữu Dực phường Phương Canh, 32m2,3.0,3.0,5.0,5.0,09/09/2022,Tin thường,batdongsan_so_com_vn_1670496640.2415156,,
"5,5 tỷ VNĐ",Đường Nguyễn Văn Hưởng phường Việt Hưng, 38m2,3.0,7.0,5.0,4.0,09/09/2022,Tin thường,batdongsan_so_com_vn_1670496641.1750793,,
866 triệu VNĐ,hoàng mai hà nội, 80m2,5.0,6.0,,,09/09/2022,Tin thường,batdongsan_so_com_vn_1670496642.0574627,,
"10,8 tỷ VNĐ",Phố Nguyễn Phúc Lai, 56m2,4.0,12.0,4.0,4.0,09/09/2022,Tin thường,batdongsan_so_com_vn_1670496643.1418514,4.0,
"4,4 tỷ VNĐ",Phố Phan Đình Giót, 47m2,4.0,3.0,4.0,4.0,07/09/2022,Tin thường,batdongsan_so_com_vn_1670496644.2705078,3.0,
"10,8 tỷ VNĐ",Phố Nguyễn Phức Lai, 56m2,4.0,12.0,4.0,4.0,09/09/2022,Tin thường,batdongsan_so_com_vn_1670496645.3142178,4.0,
12 tỷ VNĐ,Hoàng Hoa Thám, 58m2,,,5.0,,09/09/2022,Tin thường,batdongsan_so_com_vn_1670496646.2784972,,
12 tỷ VNĐ,Vạn Phúc- Hà Đông, 58m2,,,5.0,,09/09/2022,Tin thường,batdongsan_so_com_vn_1670496647.448457,,
"3,35 tỷ VNĐ",Xa La- Hà Đông, 40m2,,,4.0,,09/09/2022,Tin thường,batdongsan_so_com_vn_1670496648.3602912,,
"3,35 tỷ VNĐ",Kiến Hưng- Hà Đông, 40m2,,,4.0,,09/09/2022,Tin thường,batdongsan_so_com_vn_1670496649.2630649,,
"12,9 tỷ VNĐ",Trần Đại Nghĩa Hai Bà Trưng Hà Nội, 71m2,4.0,,4.0,4.0,09/09/2022,Tin thường,batdongsan_so_com_vn_1670496650.427797,,
"2,95 tỷ VNĐ",Bạch Đằng Hai Bà Trưng Hà Nội, 38m2,3.0,,4.0,3.0,09/09/2022,Tin thường,batdongsan_so_com_vn_1670496651.441499,,
"11,75 tỷ VNĐ",322 Mỹ Đình, 119m2,6.0,,5.0,,09/09/2022,Tin thường,batdongsan_so_com_vn_1670496671.1528711,,
7 tỷ VNĐ,Đường Lê Lợi phường Quang Trung, 55m2,4.0,9.0,5.0,5.0,09/09/2022,Tin thường,batdongsan_so_com_vn_1670496672.2278912,5.0,
"5,7 tỷ VNĐ","Vũ tông phan, thanh xuân, hà nội.", 65m2,,,,,09/09/2022,Tin thường,batdongsan_so_com_vn_1670496673.0991492,,
45 triệu VNĐ/m2,29 Tố Hữu, 126m2,,,,,09/09/2022,Tin thường,batdongsan_so_com_vn_1670496674.3018544,,
"1,5 tỷ VNĐ","135 Trần Phú, Văn Quán, Hà Đông", 98m2,,,1.0,2.0,05/09/2022,Tin thường,batdongsan_so_com_vn_1670496675.3974879,2.0, Đông nam
"5,65 tỷ VNĐ",văn Quán - Hà Đông - Hà Nội, 46m2,,,3.0,3.0,09/09/2022,Tin thường,batdongsan_so_com_vn_1670496676.3271477,2.0,
"10,35 tỷ VNĐ",Đường Phương Canh phường Xuân Phương, 103m2,7.0,5.0,3.0,6.0,09/09/2022,Tin thường,batdongsan_so_com_vn_1670496677.3668294,5.0,
"3,8 tỷ VNĐ",Đường Hoa Lâm phường Đức Giang, 45m2,,1.0,4.0,,09/09/2022,Tin thường,batdongsan_so_com_vn_1670496678.6380873,,
"6,5 tỷ VNĐ",tư đình, 55m2,3.0,5.0,,,09/09/2022,Tin thường,batdongsan_so_com_vn_1670496679.6351001,,
"4,6 tỷ VNĐ",Bà Triêu - Nguyễn Trãi - Hà Đông, 46m2,,,3.0,3.0,09/09/2022,Tin thường,batdongsan_so_com_vn_1670496680.4995182,2.0,
"5,2 tỷ VNĐ",Đường Đình Thôn phường Mỹ Đình 2, 43m2,5.0,6.0,3.0,4.0,09/09/2022,Tin thường,batdongsan_so_com_vn_1670496681.549651,,
"3,9 tỷ VNĐ",Đường Quang Trung phường Quang Trung, 54m2,4.0,2.0,4.0,4.0,09/09/2022,Tin thường,batdongsan_so_com_vn_1670496682.5385966,4.0,
"2,95 tỷ VNĐ",Đường Ngô Quyền phường La Khê, 36m2,4.0,3.0,2.0,2.0,09/09/2022,Tin thường,batdongsan_so_com_vn_1670496683.6382868,2.0,
"4,88 tỷ VNĐ",Phường Cổ Nhuế 2 Quận Bắc Từ Liêm TP Hà Nội, 58m2,5.0,3.0,3.0,,09/09/2022,Tin thường,batdongsan_so_com_vn_1670496684.4793339,, Nam
"10,5 tỷ VNĐ",Phố Đặng Tiến Đông, 60m2,4.0,10.0,4.0,4.0,09/09/2022,Tin thường,batdongsan_so_com_vn_1670496685.6721542,3.0,
699 triệu VNĐ,Đường Hồ Tùng Mậu phường Cầu Diễn, 40m2,,8.0,1.0,1.0,09/09/2022,Tin thường,batdongsan_so_com_vn_1670496686.7539065,1.0,
9 tỷ VNĐ,Đường Cửu Việt phường Trâu Quỳ, 80m2,4.0,7.0,6.0,17.0,09/09/2022,Tin thường,batdongsan_so_com_vn_1670496687.8495412,17.0,
"5,29 tỷ VNĐ",Số 8 Lê Đức Thọ, 89m2,,,,2.0,09/09/2022,Tin thường,batdongsan_so_com_vn_1670496688.9145045,2.0, Đông bắc
,Đường Đặng Tiến Đông, 60m2,4.0,10.0,4.0,4.0,09/09/2022,Tin thường,batdongsan_so_com_vn_1670496689.8383467,3.0,
"4,3 tỷ VNĐ","Quang Trung, Hà Đồng", 45m2,4.0,3.0,4.0,4.0,09/09/2022,Tin thường,batdongsan_so_com_vn_1670496690.8679695,3.0, Đông nam
"12,5 tỷ VNĐ",Đường Văn Phú phường Phú La, 90m2,5.0,10.0,5.0,4.0,09/09/2022,Tin thường,batdongsan_so_com_vn_1670496710.4589808,5.0,
680 triệu VNĐ,Đường Việt Hưng phường Việt Hưng, 35m2,5.0,3.0,1.0,2.0,09/09/2022,Tin thường,batdongsan_so_com_vn_1670496711.5670218,1.0,
"4,3 tỷ VNĐ","Quang Trung, Hà Đông", 45m2,4.0,3.0,4.0,4.0,09/09/2022,Tin thường,batdongsan_so_com_vn_1670496712.6073778,3.0,
"4,3 tỷ VNĐ",Hoàng Đạo Thành, 40m2,,,5.0,,09/09/2022,Tin thường,batdongsan_so_com_vn_1670496713.614675,,
866 triệu VNĐ,"tân phúc , ân thì, hung yên.", 80m2,5.0,7.0,,,09/09/2022,Tin thường,batdongsan_so_com_vn_1670496714.6180813,, Đông nam
"17,5 tỷ VNĐ",Quận Cầu Giấy, 50m2,,,,,09/09/2022,Tin thường,batdongsan_so_com_vn_1670496715.582435,,
4 tỷ VNĐ,Hạ Đình, 36m2,,,5.0,,09/09/2022,Tin thường,batdongsan_so_com_vn_1670496725.0971043,,
15 tỷ VNĐ,Đường lương định của phường Kim Liên, 100m2,5.0,15.0,7.0,15.0,09/09/2022,Tin thường,batdongsan_so_com_vn_1670496726.2793167,16.0,
3 tỷ VNĐ,Đường Đỗ Đức Dục phường Phương Canh, 30m2,4.0,3.0,5.0,4.0,09/09/2022,Tin thường,batdongsan_so_com_vn_1670496727.3797874,,
3 tỷ VNĐ,Đường Đỗ Đức Dục phường Phương Canh, 30m2,4.0,3.0,5.0,4.0,09/09/2022,Tin thường,batdongsan_so_com_vn_1670496728.4084938,,
"4,2 tỷ VNĐ",Đường Chùa Bộc phường Khương Thượng, 53m2,5.0,15.0,4.0,3.0,09/09/2022,Tin thường,batdongsan_so_com_vn_1670496729.2691946,4.0,
"12,9 tỷ VNĐ",Đường Đỗ Quang phường Trung Hòa, 56m2,,9.0,5.0,4.0,09/09/2022,Tin thường,batdongsan_so_com_vn_1670496730.51873,4.0,
"16,5 tỷ VNĐ",Đường Nguyễn Chí Thanh phường Láng Hạ, 55m2,7.0,10.0,5.0,4.0,09/09/2022,Tin thường,batdongsan_so_com_vn_1670496731.5619648,4.0,
"6,8 tỷ VNĐ",Đường Hào Nam phường Ô Chợ Dừa, 50m2,5.0,4.0,4.0,4.0,09/09/2022,Tin thường,batdongsan_so_com_vn_1670496732.540079,4.0,
"6,02 tỷ VNĐ",Đường Lạc Long Quân phường Bưởi, 39m2,3.0,3.0,6.0,4.0,09/09/2022,Tin thường,batdongsan_so_com_vn_1670496733.6486642,5.0,
"13,2 tỷ VNĐ",Cầu Giấy Quan Hoa Hà Nội, 62m2,,,,,09/09/2022,Tin thường,batdongsan_so_com_vn_1670496739.6695676,,
"21,3 tỷ VNĐ",Đường Phú Gia phường Phú Thượng, 110m2,8.0,1.0,,,09/09/2022,Tin thường,batdongsan_so_com_vn_1670496740.5687547,,
"4,3 tỷ VNĐ",Đường Pháo Đài Láng phường Láng Thượng, 32m2,3.0,2.0,5.0,3.0,08/09/2022,Tin thường,batdongsan_so_com_vn_1670496741.4963975,4.0,
155 tỷ VNĐ,Đường Đinh Lễ phường Tràng Tiền, 315m2,12.0,20.0,5.0,5.0,08/09/2022,Tin thường,batdongsan_so_com_vn_1670496742.9751816,5.0,
"16,9 tỷ VNĐ",Đường Nguyễn Công Trứ phường Phố Huế, 94m2,56.0,7.0,7.0,8.0,08/09/2022,Tin thường,batdongsan_so_com_vn_1670496764.067733,10.0,
"14,2 tỷ VNĐ",Đường Minh Khai phường Minh Khai, 105m2,8.0,7.0,3.0,2.0,08/09/2022,Tin thường,batdongsan_so_com_vn_1670496765.0641031,,
155 tỷ VNĐ,Đường Đinh Lễ phường Tràng Tiền, 315m2,12.0,20.0,5.0,5.0,08/09/2022,Tin thường,batdongsan_so_com_vn_1670496766.1306107,5.0,
"3,5 tỷ VNĐ",Thượng ĐÌnh, 36m2,,,5.0,,08/09/2022,Tin thường,batdongsan_so_com_vn_1670496767.1292822,,
5 tỷ VNĐ,Đường Phú Đô phường Mỹ Đình 1, 36m2,5.0,4.0,7.0,14.0,08/09/2022,Tin thường,batdongsan_so_com_vn_1670496768.3577397,,
"6,5 tỷ VNĐ",Quan nhân thanh xuân hà nội, 66m2,,,,,08/09/2022,Tin thường,batdongsan_so_com_vn_1670496769.3862004,,
"3,4 tỷ VNĐ",Khương Đình, 34m2,,,5.0,,08/09/2022,Tin thường,batdongsan_so_com_vn_1670496773.872226,,
32 tỷ VNĐ,Tôn Đức Thắng Đống Đa, 88m2,5.0,,2.0,1.0,08/09/2022,Tin thường,batdongsan_so_com_vn_1670496774.8627763,2.0,
"3,7 tỷ VNĐ",Đường Thịnh Quang phường Ngã Tư Sở, 35m2,3.0,4.0,4.0,4.0,08/09/2022,Tin thường,batdongsan_so_com_vn_1670496775.817914,,
"4,15 tỷ VNĐ",Đường Khương Trung phường Khương Trung, 35m2,3.0,3.0,5.0,3.0,08/09/2022,Tin thường,batdongsan_so_com_vn_1670496776.967081,4.0,
"5,6 tỷ VNĐ",Nguyễn Trãi, 44m2,,,5.0,,08/09/2022,Tin thường,batdongsan_so_com_vn_1670496777.908584,,
"11,5 tỷ VNĐ",Đường Nguyễn Chí Thanh phường Láng Hạ, 65m2,5.0,15.0,5.0,5.0,08/09/2022,Tin thường,batdongsan_so_com_vn_1670496778.941834,5.0,
"4,1 tỷ VNĐ",Đường Bùi Xương Trạch phường Khương Đình, 38m2,4.0,3.0,4.0,4.0,08/09/2022,Tin thường,batdongsan_so_com_vn_1670496779.94639,4.0,
"4,9 tỷ VNĐ",Đường Lĩnh Nam phường Vĩnh Hưng, 45m2,4.0,1.0,5.0,5.0,08/09/2022,Tin thường,batdongsan_so_com_vn_1670496781.0059488,4.0,
"4,55 tỷ VNĐ","Ngọc Hồi, Thanh Trì HN", 79m2,,,,,08/09/2022,Tin thường,batdongsan_so_com_vn_1670496782.0795646,,
15 tỷ VNĐ,Đường Mai Chí Thọ phường Việt Hưng, 114m2,6.0,10.0,4.0,4.0,08/09/2022,Tin thường,batdongsan_so_com_vn_1670496792.8364036,4.0,
"5,5 tỷ VNĐ","Pháp Vân, Ngọc Hồi HN", 36m2,,,,,08/09/2022,Tin thường,batdongsan_so_com_vn_1670496793.8059545,,
"5,5 tỷ VNĐ","hoàng mai, hà nội", 75m2,,,,,08/09/2022,Tin thường,batdongsan_so_com_vn_1670496794.7819438,,
24 tỷ VNĐ,Hoàng Hoa Thám, 86m2,,,,,08/09/2022,Tin thường,batdongsan_so_com_vn_1670496795.7181613,,
"7,8 tỷ VNĐ",Khương Đình Thanh Xuân Hà Nội, 45m2,,,6.0,,08/09/2022,Tin thường,batdongsan_so_com_vn_1670496815.4808059,,
9 tỷ VNĐ,phúc la, 52m2,4.0,,6.0,8.0,08/09/2022,Tin thường,batdongsan_so_com_vn_1670496816.4613614,5.0,
"6,5 tỷ VNĐ",cầu giấy hà nội, 66m2,,,,,08/09/2022,Tin thường,batdongsan_so_com_vn_1670496817.339699,,
"12,8 tỷ VNĐ",Trần Quốc Hoàn, 41m2,,,,,08/09/2022,Tin thường,batdongsan_so_com_vn_1670496818.5056994,,
"7,1 tỷ VNĐ",văn quán, 56m2,,,5.0,6.0,08/09/2022,Tin thường,batdongsan_so_com_vn_1670496819.4503553,4.0,
"3,5 tỷ VNĐ",Đường Thượng Thanh phường Thượng Thanh, 47m2,3.0,,,,08/09/2022,Tin thường,batdongsan_so_com_vn_1670496820.6142566,,
"4,2 tỷ VNĐ",Đường Tây Sơn phường Quang Trung, 50m2,5.0,15.0,4.0,3.0,08/09/2022,Tin thường,batdongsan_so_com_vn_1670496821.5815008,4.0,
"12,2 tỷ VNĐ",135 Trường Chinh, 34m2,8.0,,5.0,4.0,08/09/2022,Tin thường,batdongsan_so_com_vn_1670496822.598198,4.0,
"4,2 tỷ VNĐ",Đường Tây Sơn phường Quang Trung, 50m2,5.0,15.0,4.0,3.0,08/09/2022,Tin thường,batdongsan_so_com_vn_1670496823.6615863,4.0,
12 tỷ VNĐ,Lê Hồng Phong- Hà Đông, 58m2,,,5.0,,08/09/2022,Tin thường,batdongsan_so_com_vn_1670496825.1145768,,
12 tỷ VNĐ,Trưng Nhị- Hà Đông, 58m2,,,5.0,,08/09/2022,Tin thường,batdongsan_so_com_vn_1670496826.145118,,
"3,35 tỷ VNĐ",La Khê- Hà Đông, 40m2,,,4.0,,08/09/2022,Tin thường,batdongsan_so_com_vn_1670496827.291977,,
"3,35 tỷ VNĐ",Hà Trì- Hà Đông, 40m2,,,4.0,,08/09/2022,Tin thường,batdongsan_so_com_vn_1670496828.590738,,
11 tỷ VNĐ,"Trâu Quỳ, Gia Lâm, hà Nội", 42m2,4.0,,,,08/09/2022,Tin thường,batdongsan_so_com_vn_1670496829.7876704,,
"1,3 tỷ VNĐ",Đường Quốc lộ 3 phường Nguyên Khê, 56m2,4.0,,,,08/09/2022,Tin thường,batdongsan_so_com_vn_1670496830.922305,,
63 tỷ VNĐ,Nguyễn Khắc Nhu Ba Đình Hà Nội, 172m2,7.0,,,,08/09/2022,Tin thường,batdongsan_so_com_vn_1670496831.9688013,,
"5,1 tỷ VNĐ",Đường Lạc Long Quân phường Bưởi, 35m2,3.0,3.0,5.0,3.0,08/09/2022,Tin thường,batdongsan_so_com_vn_1670496833.2787573,3.0,
"10,9 tỷ VNĐ",Trần Quang Diệu Đống Đa Hà Nội, 50m2,,,4.0,3.0,08/09/2022,Tin thường,batdongsan_so_com_vn_1670496834.5036223,4.0,
"6,3 tỷ VNĐ",Đường cầu giấy phường quan hoa, 50m2,4.0,3.0,5.0,5.0,08/09/2022,Tin thường,batdongsan_so_com_vn_1670496835.6898112,5.0,
"7,6 tỷ VNĐ",Đường Thái Thịnh phường Láng Hạ, 39m2,4.0,3.0,6.0,4.0,08/09/2022,Tin thường,batdongsan_so_com_vn_1670496836.824151,5.0,
"3,25 tỷ VNĐ",Đường Hà Cầu phường Hà Cầu, 55m2,10.0,1.0,,,08/09/2022,Tin thường,batdongsan_so_com_vn_1670496860.5181186,,
"5,5 tỷ VNĐ","5Bán nhà Hoàng Mai, Phố Hoàng Mai, 57m, 5 tầng, mt 4,2, 5,5 tỷ.", 57m2,,,,,08/09/2022,Tin thường,batdongsan_so_com_vn_1670496861.6107311,,
"2,4 tỷ VNĐ",Đường Ngọc Thụy phường Ngọc Thụy, 40m2,5.0,,,,08/09/2022,Tin thường,batdongsan_so_com_vn_1670496862.7617438,,
"3,25 tỷ VNĐ",Đường Hà Cầu phường Hà Cầu, 55m2,5.0,1.0,,,08/09/2022,Tin thường,batdongsan_so_com_vn_1670496863.792932,,
"6,95 tỷ VNĐ",Đường Văn Cao phường Liễu Giai, 46m2,3.0,5.0,5.0,4.0,08/09/2022,Tin thường,batdongsan_so_com_vn_1670496864.9583607,4.0,
"2,599 tỷ VNĐ",Đường Việt Hùng phường Việt Hùng, 63m2,4.0,,,,08/09/2022,Tin thường,batdongsan_so_com_vn_1670496866.0894506,,
"4,2 tỷ VNĐ",Đường 69 phường Trung Văn, 105m2,5.0,1.0,,3.0,08/09/2022,Tin thường,batdongsan_so_com_vn_1670496867.152348,2.0,
"4,45 tỷ VNĐ",Đường 23B phường Vân Nội, 52m2,4.0,,,,08/09/2022,Tin thường,batdongsan_so_com_vn_1670496868.0897017,,
16 tỷ VNĐ,Lê Thanh Nghị - Hai Bà Trưng - Hà Nội, 80m2,4.0,,7.0,,08/09/2022,Tin thường,batdongsan_so_com_vn_1670496869.076357,,
"2,7 tỷ VNĐ",Đường Đội cấn phường Cống Vị, 25m2,3.0,6.0,3.0,3.0,08/09/2022,Tin thường,batdongsan_so_com_vn_1670496870.1832464,2.0,
"4,54 tỷ VNĐ",Đường An Trai phường Vân Canh, 56m2,4.0,,,,08/09/2022,Tin thường,batdongsan_so_com_vn_1670496871.3534312,,
866 triệu VNĐ,hoàn kiếm hà nội, 80m2,5.0,6.0,,,08/09/2022,Tin thường,batdongsan_so_com_vn_1670496872.3507543,,
5 tỷ VNĐ,Đường Tân Mai phường Tân Mai, 100m2,8.0,2.0,5.0,6.0,08/09/2022,Tin thường,batdongsan_so_com_vn_1670496873.5315406,8.0,
"4,6 tỷ VNĐ",Lê Lợi - Nguyễn Trãi - Hà Đông, 48m2,,,3.0,3.0,08/09/2022,Tin thường,batdongsan_so_com_vn_1670496874.5872357,2.0,
"6,9 tỷ VNĐ",Đường Ngọc Lâm phường Ngọc Lâm, 50m2,4.0,3.0,5.0,4.0,08/09/2022,Tin thường,batdongsan_so_com_vn_1670496875.4801872,,
"4,3 tỷ VNĐ",đường láng, 36m2,3.0,2.0,4.0,4.0,08/09/2022,Tin thường,batdongsan_so_com_vn_1670496880.8685727,4.0,
4 tỷ VNĐ,Đường 19 tháng 5 phường Mộ Lao, 40m2,4.0,1.0,,,08/09/2022,Tin thường,batdongsan_so_com_vn_1670496881.9187448,,
"2,75 tỷ VNĐ",NGÕ 134 CẦU DIẼN, 40m2,,,,,08/09/2022,Tin thường,batdongsan_so_com_vn_1670496882.9511795,,
16 tỷ VNĐ,"Nguyễn Xiển, Thanh Xuân, Hà Nội", 60m2,4.0,30.0,3.0,4.0,08/09/2022,Tin thường,batdongsan_so_com_vn_1670496883.8842793,3.0,
"3,85 tỷ VNĐ",Mậu Lương - Kiến Hưng - Hà Đông, 35m2,,,5.0,4.0,08/09/2022,Tin thường,batdongsan_so_com_vn_1670496884.943834,3.0,
"8,5 tỷ VNĐ",Đường Phú Mỹ phường Mỹ Đình 2, 41m2,5.0,20.0,3.0,3.0,08/09/2022,Tin thường,batdongsan_so_com_vn_1670496904.8190377,,
110 triệu VNĐ/m2,Quận Cầu Giấy, 50m2,,,,,08/09/2022,Tin thường,batdongsan_so_com_vn_1670496905.9835458,,
11 tỷ VNĐ,Khương Hạ, 54m2,,,7.0,,08/09/2022,Tin thường,batdongsan_so_com_vn_1670496906.9052339,,
30 tỷ VNĐ,Đường Nguyễn Văn Cừ phường Bồ Đề, 100m2,6.0,50.0,6.0,4.0,08/09/2022,Tin thường,batdongsan_so_com_vn_1670496907.704789,5.0,
"7,5 tỷ VNĐ",Nguyễn Trãi, 44m2,,,6.0,,08/09/2022,Tin thường,batdongsan_so_com_vn_1670496908.8145037,,
16 tỷ VNĐ,Đường Tân Mai phường Tân Mai, 100m2,,9.0,5.0,5.0,08/09/2022,Tin thường,batdongsan_so_com_vn_1670496909.6391425,5.0,
"1,4 tỷ VNĐ","Đường Đức Thượng, Hoài Đức", 45m2,3.0,3.0,1.0,1.0,08/09/2022,Tin thường,batdongsan_so_com_vn_1670496910.869519,,
"3,6 tỷ VNĐ","Đường Phú Diễn, Bắc Từ Liêm", 72m2,4.0,3.0,1.0,1.0,08/09/2022,Tin thường,batdongsan_so_com_vn_1670496914.5047147,,
"4,8 tỷ VNĐ",Đường Ngọc Thụy phường Ngọc Thụy, 52m2,3.0,3.0,5.0,6.0,08/09/2022,Tin thường,batdongsan_so_com_vn_1670496916.6138215,5.0,
4 tỷ VNĐ,Đường Trung Kính phường Trung Hòa, 35m2,3.0,3.0,5.0,3.0,08/09/2022,Tin thường,batdongsan_so_com_vn_1670496917.8491733,3.0,
"4,05 tỷ VNĐ",Đường Trung Kính phường Trung Hòa, 36m2,3.0,3.0,5.0,3.0,08/09/2022,Tin thường,batdongsan_so_com_vn_1670496918.8420413,3.0,
"9,8 tỷ VNĐ",Đường Đa Sĩ phường Kiến Hưng, 50m2,5.0,15.0,4.0,4.0,08/09/2022,Tin thường,batdongsan_so_com_vn_1670496919.871055,4.0,
"4,5 tỷ VNĐ",Đường Cầu Am phường Vạn Phúc, 40m2,4.0,6.0,5.0,4.0,08/09/2022,Tin thường,batdongsan_so_com_vn_1670496921.1439507,4.0,
