Title,Price,Area,Address,Gen_descrip,Loại hình,Ngày đăng,Ngày hết hạn,Loại tin,ID tin,Số phòng ngủ,Kệ TV,Tủ trang trí,Bàn ghế P.khách,Bình nóng lạnh,Bồn tắm,Vòi hoa sen,Bồn cầu,Bồn rửa mặt,Tình trạng pháp lý,Đường vào,Mặt tiền,Hướng nhà,Số tầng,Nội thất,Máy hút mùi,Tủ bếp,Bàn ăn,Giường ngủ,Bàn phấn,Tủ quần áo,Hướng ban công,Căn góc,Chiều sâu,Đã bao gồm thuế?,Chính chủ hay không?,Sofa phòng khách,Bàn trà,Đệm,Trần thả
"Bán nhà riêng Chính Kinh trung tâm quận Thanh Xuân, ngõ thông các ngả, giá 5.5 tỷ","
5,5
Tỷ ","
53
m2
","['Hà Nội', 'Quận Thanh Xuân', 'Bán Nhà riêng tại Phố Chính Kinh']","
🏢🏢🏢Chính Kinh. Diện tích 53m. Mt4.5m. 5.5 tỷ Thanh Xuân Hà Nội 🔈🔈🔈Mô tả:  💥💥💥LÔ GÓC  3 MẶT THOÁNG - SỔ VIÊN GẠCH - TRUNG TÂM THANH XUÂN 💥💥💥+ Vị trí đẹp, lô góc 3 mặt thoáng.+Ngõ rộng gần sát phố .50m ra ôtô.+ Nhà xây KBT chắc chắn khách mua về thêm thùng sơn là đẹp lung linh.+ Thiết kế.+Tầng 1. phòng khách , bếp , để xe, WC.+Tầng 2+3 mỗ tầng 2 ngủ +wc+Tầng 4. phòng +sân phơi  + Tiện ích xung quanh nhiều vô kể, trung tâm Thanh Xuân, gần Royal city, Ngã tư sở
",Nhà riêng, 01/12/2022,29/12/2022,Bán,2048422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cần bán gấp căn 2 phòng ngủ 61,2m2 ở HD Mon City giá chỉ 2,1 tỷ, liên hệ","
2,1
Tỷ ","
61,5
m2
",['Bán Căn hộ chung cư  Khu chung cư HD Mon City'],"
Do chuyển công tác không ở đây nữa nên tôi cần bán căn hộ ở HD Mon City:- Diện tích thông thủy 61,5m2.- Thiết kế 2 ngủ , 2wc .- Là tầng trung, căn góc 2 mặt thoáng ,lấy ánh sáng tự nhiên .- Nội thất cơ bản của chủ đầu tư.- Đã có sổ đỏ chính chủ.- Anh chị xem nhà liên hệ tôi qua sđt và zalo.
",Căn hộ, 01/12/2022,29/12/2022,Bán,1607866,,,,,,,,,,Sổ đỏ,,,Nam,,,,,,,,,,,,,,,,,
Cần bán gấp CCMN Triều Khúc - 58m2 x 8 tầng - Thang máy - 600tr/năm - 13P khép kín - 7.5 tỷ (có TL),"
7,5
Tỷ ","
58
m2
","['Hà Nội', 'Huyện Thanh Trì', 'Bán Nhà riêng tại Xã Tân Triều']","
Cần bán gấp CCMN Triều Khúc - 58m2 x8T - Thang máy - 600tr/năm - 13P khép kín - Giá 7.5 tỷ( Có TL) -Nhà nằm vị trí cực đẹp,gần hồ,xung quanh rất nhiều trường đại học nhu cầu thuê nhà rất cao,nhà đang cho thuê full phòng.Chủ mới mua về chỉ việc thu tiền hàng tháng,lãi kép do giá nhà đất tăng hàng năm. -Nhà nằm vị trí cực đẹp,xung quanh rất nhiều trường đại học nhu cầu thuê nhà rất cao,nhà đang cho thuê full phòng.Chủ mới mua về chỉ việc thu tiền hàng tháng,lãi kép do giá nhà đất tăng hàng năm. -Trước nhà thoáng sáng, phía sau có khe thoáng lên phòng nào cũng có gió trời và ánh sáng tự nhiên.Chủ còn thiết kế thêm giếng trời ở giữa,không khí lưu thông,phong thủy vượng khí.Không gian mát mẻ,thơm tho,ở sướng.Người thuê nhà ở lâu dài -Nhà chủ tự thuê Thiết kế, tính để cho thuê lâu dài,nay việc kinh doanh cần đầu tư lên bán.Tầng 1: để xe.Tầng 2,3,4,5,6,7: thiết kế mỗi tầng 3 phòng khép kín.Tầng : 1 phòng rộng víp chủ ở + Phòng thờ, sân phơi. -Sổ đỏ vuông đẹp trước sau như 1 sẵn sàng giao dịch. -Liên hệ ngay E Tuấn chuyên thổ cư Triều Khúc -Thanh Xuân để xem nhà.
",Nhà riêng, 01/12/2022,29/12/2022,Bán,2048395,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sổ đỏ,"2,5m",4m,,8.0,Nội thất đầy đủ.,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
"Siêu rẻ trong tháng 12 căn góc 3PN, 2wc giá chỉ 2.29 tỷ - Vinhomes Ocean Park Gia Lâm","
2,29
Tỷ ","
80
m2
",['Bán Căn hộ chung cư  Vinhomes Ocean Park'],"
Chính chủ cần bán nhanh căn GÓC 3PN2VS giá siêu rẻ chỉ 2.29 tỷ - nhận nhà ngay Vinhomes Ocean Park.+ Diện tích : 80m2+ Thiết kế vuông vắn : 3 phòng ngủ, 2 vệ sinh, 2 ban công .+ Giá bán : 2.29 tỷ+ Pháp lý đầy đủ.Liên hệ xem nhà 24/7.
",Căn hộ, 01/12/2022,15/12/2022,Bán,2048398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bán nhà Ngọc Thụy, Long Biên 6.9 tỷ 60m2 ô tô tránh","
6,9
Tỷ ","
60
m2
","['Hà Nội', 'Quận Long Biên', 'Bán Nhà riêng tại Đường Ngọc Thụy']","
Bán nhà Ngọc Thụy, Long Biên hơn 6 tỷ, nhà mới rất đẹpDiện tích sổ 56m2, diện tích xây dựng thực tế 60m2 x 5 tầng, mặt tiền 5.2m vuông vắn, hướng Bắc ghé Tây, nhà mới xây dựng chắc chắn, nội thất đầy đủ, có gara oto.Nhà nằm trên mặt ngõ kinh doanh tốt, đường trước nhà 2 ô tô tránh, dừng đỗ, quay đầu thỏa mái. Gần ngay khu vực trung tâm nhiều tiện ích: UBND phường, chợ, trường học các cấp Ngọc Thụy, trường Việt Pháp, KĐT Khai Sơn, TTTM Mipec Long Biên...Sổ đỏ đầy đủ, không (quy hoạch, lỗi phong thủy) giao dịch ngay.Giá 6.9 tỷ, có TL.Ngoài căn nhà hơn 6 tỷ, khu Ngọc Thụy Long Biên còn có các căn cùng tầm tiền, cùng oto đi lại thoải mái sau:1, Nhà đẹp phân lô Ngọc Thụy, Long Biên 6.5 tỷ 45m2, 5 tầng, mặt tiền 4m, ôtô thoải mái.2, Nhà Ngọc Thụy, Long Biên 5.4 tỷ, 45m2, 5 tầng, mặt tiền 4.7m, gara oto.3, Nhà Ngọc Thụy, Long Biên 6.7 tỷ, 50m2, 5 tầng, mặt tiền 6.7m, lô góc, oto tránh, vỉa hè, kinh doanh tốt. 
",Nhà riêng, 16/11/2022,14/12/2022,Bán,2030284,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sổ hồng,4m,5m,Tây-Bắc,5.0,Đẹp,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
Gấp lắm rồi chỉ hơn 3 tỷ bay ngay nhà 5 tầng Cầu Gấy,"
3,85
Tỷ ","
35
m2
","['Hà Nội', 'Quận Cầu Giấy', 'Bán Nhà riêng tại Phố Nguyễn Ngọc Vũ']","
Nhà 5 tầng tại đường Nguyễn Ngọc Vũ,Cầu Giấy, thông sang ngõ 61 Lê Văn LươngNhà thiết kế mới, đẹp, hiện đại, nhìn mê ngay.Công năng miễn bàn, tiện ích khỏi chê.khu vực sầm uất, dân cư đông đúc, bước chân ra cửa cái gì cũng có.Sổ đỏ vuông đét, sẵn sàng giao dịchNhà đẹp giá rẻ nên bay nhanh lắm.Gọi ngay cho tôi Mr Lợi để xem nhà trước khi nhà bị bán mất.
",Nhà riêng, 01/12/2022,29/12/2022,Bán,2048384,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sổ đỏ,"3,5m","3,5m",,5.0,full,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
Bán Shophouse khối đế Sunshine City - Hà nội - Ưu đãi CK tới 26% - Nhận MB KD ngay,"
8,7
Tỷ ","
70
m2
",['Bán Nhà phố thương mại Shophouse  Sunshine City'],"
Bán shophouse chân đế Sunshine City Ciputra - Hà Nội.Mua shophouse chân đế giá gốc CĐT, vào hợp đồng trực tiếp: - Căn S12 - SH06, tổng DT thông thủy 2 tầng: 70m², hướng Bắc nhìn sông Hồng.- Thanh toán 95% giá trị hợp đồng được chiết khấu trực tiếp 18%.- Gói quà tặng hoàn thiện nội thất 8%. Tổng chiết khấu lên tới 26% giá trị tài sảnChủ đầu tư đã hoàn thiện cơ bản: Có sẵn cầu thang bộ, nhà vệ sinh, sàn trần tường, hệ thống đèn chiếu sáng.... nhận mặt bằng kinh doanh được ngayHiện nay shophouse kinh doanh rất tốt, phù hợp cho khách đầu tư cho thuê: Nhà hàng, siêu thị, giặt là, phòng khám, spa, salon tóc,..Dân cư Sunshine city có 6 tòa chung cư, tổng 2000 căn hộ (khoảng 5000 cư dân),  bên cạnh đó còn có cư dân của khu đô thị Ciputra, AI20, The link.. nên rẩt tiện để kinh doanh.Anh chị quan tâm muốn tìm hiểu dự án vui lòng liên hệ trực tiếp để được hỗ trợ và xem mặt bằng thực tế tại dự án. 
",Nhà phố thương mại Shophouse, 01/12/2022,29/12/2022,Bán,2048415,,,,,,,,,,Sổ đỏ,,,Đông-Bắc,,,,,,,,,,,,,,,,,
Bán căn Penthouse Mỹ Đình thiết kế dạng Duplex (24 -25) toà Iris Garden bàn giao thô,"
7,5
Tỷ ","
185
 m2
 ",['Bán Căn hộ chung cư  Iris Garden'],"
Chủ Cần Bán căn Penthouse -  Trung tâm Mỹ Đình (tầng 24 - 25) thông tầng. bàn giao thô* Vị trí: Chung cư Iris Garden 30 Trần Hữu Dực - Mỹ Đình. Gần Sân Vân Đông quốc GiaCăn Penthouse Thiết kế thông tầng.* Được bố trí là các căn góc với 2 mặt thoáng.* Tổng diện tích sàn 185m²: - Tầng 1 rộng 103m².- Tầng 2 rộng 82 m².* Căn Penthouse được thiết kế cực đẹp, các phòng đều có ánh sáng và gió tự nhiên có khoảng sân vườn tầng 25. View thoáng..* Tầng 1: Có 2 phòng ngủ, 1 phòng khách, 1 phòng ăn, 2 WC, 3 logia.* Tầng 2: Có 2 phòng ngủ, 2WC + 1 sân vườn rộng.* Khu dân cư xanh - sạch - đẹp, an ninh 24/24, mát mẻ, có bể bơi ngoài trời và nhiều cây xanh có đường kính lớn. Có 4 tầng thương mại.* Là nơi có vị trí giao thông thuận lợi, cùng nhiều các nhà trường mẫu giáo Trung học uy tín hàng đầu Lê Quý Đôn, Đoàn Thị Điểm...* Có ban công, lô gia, hồ bơi, shophouse, sân vườn, nhà trẻ, Phòng khám ngay chân tòa nhà...* Đặc biệt cam kết cho 1 slot oto cho chủ nhà.- Giá bán: 7.5 tỷ  (bao phí sang tên)Call trực tiếp để xem căn hộ !!!
",Căn hộ, 01/12/2022,15/12/2022,Bán,2048371,4.0,,,,,,,,,Sổ hồng,,,Đông,,thô,,,,,,,Tây-Bắc,Có,,,,,,,
"Cần bán gấp nhà giá rẻ tại Nam Đồng 140m2 giá 8,2 tỷ có thương lượng","
8,2
Tỷ ","
140
m2
","['Hà Nội', 'Quận Đống Đa', 'Bán Nhà riêng tại Đường Hồ Đắc Di']","
- Vị trí nhà đẹp, lô góc 2 thoáng, ngõ sạch sẽ, thoáng mát, ô tô 7 chỗ vào nhà, Gần phố, đi bộ vài bước chân ra Hồ Đắc Di.- Giao thông di chuyển đi đâu cũng thuận tiện.- Toàn bộ nội thất toàn đồ cao cấp xịn sò ( tặng lại toàn bộ cho khách mua).- Khu vực dân trí cao, an ninh tốt, hàng xóm thân thiện.- Nhà 2tầng gồm:+ Tầng 1: Gara ô tô, phòng khách, bếp, 2PN khép kín cực rộng, kho để đồ.+ Tầng 2: 1PN khép kín, phòng thờ, sân phơi rộng.Giá 8,2 tỷ có thương lượng
",Nhà riêng, 01/12/2022,15/12/2022,Bán,2048365,3.0,,,,,,,,,,5m,19m,,2.0,,,,,,,,,,,,,,,,
Bán nhà Trích Sài - đẹp - độc - lạ - ngõ thông Lạc Long Quân – dăm phút là hồ Tây,"
5,2
Tỷ ","
33
m2
","['Hà Nội', 'Quận Tây Hồ', 'Bán Nhà riêng tại Đường Trích Sài']","
33m2 nhưng tầng/phòng thì cực kì thoải mái, khu vực lại thoáng, mở cửa là ánh sáng ngập tràn, không khí trong lành khắp ngôi nhà, thiết ấy chính là HOÀN HẢO, KHÔNG BAO GIỜ LỖI MỐT;Đi bộ ra hồ Tây hóng gió, tiện thì đi chợ, con cái đi học chạy xe đạp nhưng vẫn an toàn, an ninh. Khu vực sầm uất nhưng lại yên bình những lúc cần yên bình, đấy gọi là VỊ TRÍ ĐẮC ĐỊA;Chủ mới về ở hơn 2 năm nhưng đã mua ngay được nhà to hơn, ĐẤT ẤY GỌI LÀ VƯỢNG KHÍ;Đây chính xác là một ngôi nhà đáng mua – đáng ở - đáng để đầu tư.
",Nhà riêng, 01/12/2022,29/12/2022,Bán,2048357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Penthouse/SkyVilla Sunshine City siêu phẩm biệt thự trên không thiết kế Duplex (39-40) view sông ,"
20 - 43
Tỷ ","
226 - 505
m2
",['Bán Căn hộ chung cư  Sunshine City'],"
Căn PENTHOUSE SUNSHINE CITY được Mệnh danh là toà nhà ánh sáng với 6 căn Biệt thự trên cao đẳng cấp số 1 tại khu đô thị Nam Thăng Long View Sông Hồng thơ mộngKết hợp hoàn hảo giữa phong cách kiến trúc hiện đại và nét đẹp tinh tế  từ thiết kế không gian trong nhà. tiện nghi nội thất 100% nhập khẩu ,  Penthouse Sunshine City  đem đến không gian sống “sang trọng - riêng tư   dành riêng cho khách hàng” Penthouse Sunshine City  Nơi hội  tụ những giới nhà giàu tại toà nhà cũng chính là biểu tượng mới. 1 thành phố  ánh sáng. Lung kinh về đêm, được áp dung công nghệ Smarhome đem giá trị  cuộc sống cao , được tạo ra xứng tầm với chủ nhân và gia đình khi sở hữu những căn Penthouse Phiên bản giới hạn toà nhà.THÔNG TIN PENTHOUSE SUNSHINE CITY:  Mã căn Penthosue & Giá bán;  Toà S2 – PH01 : Diện tích:  338m2   Toà S2 – PH03 : Diện tích:  394m2  Toà S2 – PH05 : Diện tích: 238m2 Toà S2 – PH06 : Diện tích: 349m2 Toà S3 – PH08 : Diện tích:  540m2 Toà S5 – PH05 : Diện tích: 396,9m2-------------------------------------------------- *  Thiết kế  dạng Duplex tầng 39 - 40+  Tầng 1: 273m2 +  Tầng 2: 267mm2+ BC: Nam và Tây Nam & cửa vào: Đông – Đông Bắc ---------------------------------------------------Thiết kế  (4Pn – 5Pn) – 4wc  dạng Duplex (Tầng 39 - 40)  Tầng cao nhất toà nhà, với hệ hống Full kính  view Sông Hồng,   Đường trên cao PVĐ … Cầu nhật Tân, Cầu Thăng long..Nôị thất bàn giao Penthouse 100% đều là nhập khẩu, các thiết bị gắn tường đều mang thương hiệu  nổi tiếng, các phòng chia sẵn,  căn nhà áp dụng Smarthome …..Căn Penthouse có khoảng thông tầng Phòng khách nơi giao thoa không gian sống ấm cúng bên trong căn nhà.Các tiện ích như bể bơi, gym,  Siêu thị, trường Mầm non Mapber beer vườn treo  dạo bộ trên cao được bố trí. Tại các tầng phục vụ tiện cư dân đầy đủ tại tầng 1.---------------------------------------------------------Chính sách Thanh Toán Penthouse: + Thanh toán 95% GTCH  : Chiết khấu 10% giá bánCall (zalo/viber) trực tiếp để rõ hơn về  4 siêu phẩm ven sông hồngKý Hợp Đồng Mua Bán với Chủ Đầu Tư & Nhận bàn giao nhà ngay.Đăng ký Đi xem căn thực tế Penthouse Sunshine CityTrân Trọng !!!
",Căn hộ, 01/12/2022,15/12/2022,Bán,2048359,4.0,,,,1.0,1.0,1.0,1.0,1.0,Sổ hồng,,,Nam,,cơ bản,1.0,1.0,,,,,Đông-Bắc,Có,,,,,,,
"Bán nhà thoáng tại Trích Sài, cực kì gần hồ, ngõ thông, nội thất đẹp 40m2, 6,5 tỷ","
6,5
Tỷ ","
40
m2
","['Hà Nội', 'Quận Tây Hồ', 'Bán Nhà riêng tại Đường Trích Sài']","
Thị trường đang rất tốt ở thời điểm hiện tại, đang có lợi thế cho những người có nhu cầu thật, chú đã giảm chào căn này từ 6,7 tỷ xuống còn 6,5 tỷ, ngoài ra còn tặng lại toàn bộ nội thất hơn 200tr trong nhà;Trên 160tr/m2 chắc chắn đắt sắt ra miếng, vị trí đỉnh cao, cách ô tô ba phút đi bộ, vài bước ra hồ Tây, ngõ thông Lạc Long Quân, thiết kế đẹp, dễ dàng ra Võ Chí Công, Xuân La, tiện ích trong bán kính 500m không thiếu thứ gì…;Khu vực Trích Sài vốn VIP nên dân trí cực kì văn minh, hàng xóm toàn doanh nhân, trí thức, chính xác là một cộng đồng đẳng cấp ở Tây Hồ nói riêng cũng như Hà Nội nói chung.
",Nhà riêng, 01/12/2022,29/12/2022,Bán,2048353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tứ Liên hai thoáng, ngõ ô tô 7 chỗ, đi bộ ra hồ Tây, 10 phút vào phố Cổ, chưa đến 150tr/m2","
6,5
Tỷ ","
45
m2
","['Hà Nội', 'Quận Tây Hồ', 'Bán Nhà riêng tại Đường Tứ Liên']","
Chưa đến 150tr/m2 nhưng nhận được lại quá xứng đáng cho một ngôi nhà ô tô đỗ cửa, vị trí đắc địa, khu lõi Tây Hồ, đi bộ ra đường Thanh Niên vãn cảnh, nhà gần hồ Tây nhưng hàng xóm phố cổ;Nhà mình đi vào từ nhiều phía, địa chỉ thì thuộc phố Tứ Liên, nhưng là phường Yên Phụ, vào từ Nghi Tàm thuận tiện vô cùng;Tương lai đại dự án thành phố ven sông thực hiện thì giá trị tăng không biết đâu mà lần, nhưng hiện tại thực tế đã sướng lắm rồi;Anh Tuấn đưa cả nhà sang Canada định cư nên mới cần bán, chứ không anh chẳng bao giờ muốn chuyển đi đâu.
",Nhà riêng, 01/12/2022,29/12/2022,Bán,2048350,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,3m,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
"Bán nhà ngõ 12 Xuân La phút mốt ra hồ Tây, thiết kế đẳng cấp như một Boutique","
6,2
Tỷ ","
45
m2
","['Hà Nội', 'Quận Tây Hồ', 'Bán Nhà riêng tại Đường Xuân La']","
Có hai thứ tạo nên đẳng cấp ngôi nhà của anh Hoàng Dũng đó là VỊ TRÍ và THIẾT KẾ NỘI THẤT, ngõ 12 Xuân La đi bộ qua đường Lạc Long Quân là ra hồ Tây, bán kính 300m thực sự không thiếu thứ gì;Là một họa sĩ kiêm kiến trúc sư, ngôi nhà của anh có tất cả mọi thứ mà một người cần để an cư, tận hưởng cuộc sống;Là một môi giới trên 10 năm kinh nghiệm, em xinh khẳng định với anh/chị, mua được ngôi nhà thế này ở khu vực Tây Hồ chính là một cái duyên mà rất rất nhiều năm mới có;Anh Dũng đã mua nhà to hơn, nên sẽ gia lộc cho khách thiện chí.
",Nhà riêng, 01/12/2022,29/12/2022,Bán,2048346,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
"Biệt thự căn góc MT 16m, sẵn hợp đồng cho thuê 6 năm, nhà mới đẹp, liên hệ làm việc chính chủ","
27 - 33,5
Tỷ ","
140
m2
","['liền kề  Khu đô thị Mỹ Đình I', 'Bán Nhà biệt thự']","
Làm việc trực tiếp với chủ nhà.Ưu đãi giá cho khách thiện chí.Sổ đỏ trao tay.Nhà hiện trạng đẹp, có thể sửa chữa theo nhu cầu1. 54A Lưu Hữu Phước - 70m - MT 7m - 6 tầng 1 hầm - thang máy - thông sàn - đang cho thuê 38tr/tháng - giá 24 tỷ.2. Số 2 B16 KĐT Mỹ Đình 1 - 140m MT 16m căn góc - 4 tầng 9 phòng ks - đang cho thuê KS còn hđ 6 năm 40tr/tháng - giá 34 tỷ.
","Nhà biệt thự, liền kề", 01/12/2022,29/12/2022,Bán,2048349,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sổ hồng,,16m,,4.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
"Mở bán chung cư phố Đội Cấn - Kim Mã - Vĩnh Phúc, 32-42-50m2, giá từ 650-990 triệu/căn, sổ đỏ riêng","
650 - 990
Triệu ","
32 - 50
m2
","['Hà Nội', 'Quận Ba Đình', 'Bán Căn hộ chung cư tại Phường Vĩnh Phúc']","
MỞ BÁN CHUNG CƯ XÂY MỚI PHỐ ĐỘI CẤN- KIM MÃ - VĨNH PHÚC, XÂY MỚI Vị trí: Tòa nhà nằm mặt ngõ rộng thoáng, gần đường ô tô, gần công viên Bách Thảo, Bộ Nông nghiệp, nhà máy bia Hà Nội.Nội thất: Tủ bếp, hút mùi, bếp từ, bình nóng lạnh, thiết bị vệ sinh, sàn gạch men cao cấp, tủ tường, truyền hình cáp, internet, đầy đủ thang máy và thiết bị PCCC, có bảo vệ, chỉ việc đến ở.Giá bán: 550tr - 600tr - 700tr - 900tr  - 990tr - 1.2 tỷ.Diện tích: 30m2 - 32m2 - 35m2 - 48m2 - 50m2 - 60m2.Ký hợp đồng mua bán công chứng, tách sổ từng căn.LIÊN HỆ CHỦ ĐẦU TƯ MUA GIÁ GỐC CHIẾT KHẤU CAO
",Căn hộ, 08/11/2022,06/12/2022,Bán,1480064,2.0,,,,,,,,,Sổ đỏ,,,,,,,,,,,,,Có,,,,,,,
"Cần bán căn hộ cao cấp Sunshine City giá chỉ từ 3,5 tỷ/căn","
Thỏa thuận
","
85
m2
",['Bán Căn hộ chung cư  Sunshine City'],"
Cơ hội có một không hai để sở hữu căn hộ cao cấp nhất Ciputra.Dự án Sunshine City giá cực hấp dẫn.- Diện tích từ 85m², 96m², 98m², 103m², 115m2- Từ 2 đến 3 phòng ngủGiá bán chỉ từ 3,5 tỷ (Chiết khấu lên đến 30%) Nội thất cao cấp tiêu chuẩn 5*Hiếm có không có lần thứ 2 tại khu đô thị Ciputra đang phát triển từng giờ, đầu tư cho người nước ngoài thuê, hay ở đều rất tốt.Tiện ích Vượt trội cao cấp tại Sunshine City.Sunshine City thừa hưởng toàn bộ những tiện ích văn minh bậc nhất của KĐT Ciputra và sở hữu riêng hơn 40 tiện ích đẳng cấp:- Sky bar, đường dạo bộ liên hoàn.- 3 bể bơi: Bể bơi vô cực Panorama S5, bể bơi bốn mùa S1, bể bơi ngoài trời S2.- Trường liên cấp quốc tế, phòng khám đa khoa, rạp chiếu phim, gym, spa, siêu thị,...- Hệ thống trường học đẳng cấp quốc tế: Sunshine School, Hà Nội Academy, UNIS, SIS.- Hệ thống tiện ích sẵn có của KĐT Ciputra: Sân golf, sân tennis, đường dạo bộ Ecopath, công viên 25ha.* Nội thất bàn giao:+ Cửa gỗ nhập khẩu cao cấp có lõi thép chống cháy, chống ồn, chống phá, kèm khóa tiêu chuẩn Mỹ với 3 tính năng: Khóa vân tay, mã số và khóa cơ.+ Điều hòa Daikin âm trần tất cả các phòng.+ Sàn gỗ nhập khẩu của Đức màu sắc nâu trầm.+ Căn hộ được trang bị kính LowE thay cho các bức tường truyền thống cách âm cách nhiệt tốt.+ Tủ bếp cao cấp cả trên và dưới, bếp từ, hút mùi, chậu vòi rửa Franke nhập khẩu chính hãng.+ Thiết bị vệ sinh đầy đủ: Chậu vòi rửa, cây tắm đứng, bồn cầu điện tử, vách tắm, bồn tắm mang thương hiệu Koler.
",Căn hộ, 14/11/2022,12/12/2022,Bán,2027762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
